1.702979091759362906e-01,-2.109216763715063281e-02,-4.016949048445671300e-02,-7.583009595882107823e-02,-2.513106614191601973e-01,-1.045689540088745179e-01,4.183082208331154878e-02,3.993087285729000208e-02,6.339787875148553131e-02,1.382336938974278728e-01
4.427863993620559380e-02,-2.712009984746167196e-02,-8.426674716736307080e-02,-5.115411274838771449e-02,-8.222658067171794913e-03,1.062853666197500872e-02,-2.240421010827598480e-01,2.567192377743225673e-02,2.660107833740857353e-02,1.480827569311828030e-03
-1.263137392755229460e-01,4.408123217086280798e-02,1.072546967542987728e-01,5.313965451442777613e-03,-6.634348320683979006e-02,-1.772094922721180188e-01,-5.922709354337411108e-02,-1.418505562820871757e-01,-1.185360513540822391e-01,1.395783652730739621e-01
-4.883544176237795964e-02,-6.309645790948069377e-02,-3.660150771906294648e-02,-1.673405458373934118e-01,-1.801722862655106769e-02,-1.063714512632653320e-01,3.591360975177019382e-02,5.703318910407138322e-03,-5.602650943964020483e-03,8.829841717499509191e-02
-5.185394647900646442e-02,3.190882221587663936e-02,6.315332653475261640e-04,-1.883587744170127365e-02,-9.846882217298566498e-02,-8.868896100322568032e-02,1.741231648271850951e-01,-6.068451735836054989e-02,-5.016118662792945493e-03,-2.089772490641133018e-01
1.310470395297848867e-01,2.576693936664746498e-02,5.231726998983474153e-02,8.532934195901202556e-02,-3.974730738338521502e-02,6.630716843252831838e-02,-2.533044938944332691e-01,6.730532535433590702e-02,6.117369701281136912e-02,-6.965849476063105949e-02
-1.919703544545592055e-01,6.498828495850038356e-02,3.293201086025974306e-02,-1.520764986177118860e-01,1.048721182742731461e-01,-8.096309448679035736e-02,1.094944616603797383e-01,-9.755569148175952804e-03,6.229760436595084550e-02,1.374834104150873537e-01
-1.444245244240673076e-01,4.647368968691544672e-02,8.307880346375930147e-02,-7.722396933513557549e-02,-4.695019875710400997e-02,9.216521987734571653e-02,-7.942427215412471708e-02,1.315983090072249395e-01,5.570554529136564903e-02,1.960804997960233775e-01
2.580315518667964606e-03,-3.203474031641331127e-02,-1.553551550563777583e-01,1.123413518857486852e-02,6.666052287721745129e-02,-5.511184305941050493e-02,-5.126426455177747477e-02,5.671588482368469797e-02,2.777589456700430004e-02,3.488915953030312378e-02
-7.601837610619771590e-02,-1.648030720961733975e-01,-2.255373359806002176e-01,8.300076586331699320e-04,8.463164510964193976e-02,9.449210895224401108e-03,-1.005772991287583046e-01,-7.971808609143573622e-04,-1.338388121072006665e-01,-1.015554003423382867e-01
1.465508538029252905e-01,-1.181873457140688449e-01,1.033499270277310061e-01,-1.855795831712722319e-02,-3.298233132130246742e-02,-4.794504427224319937e-02,3.530372229871853174e-02,2.542196727696820202e-02,-4.481739528052633426e-02,6.118878366971713251e-02
-1.406305035554276939e-01,-1.305424976084969824e-01,-1.845383826105335690e-01,2.496575889098217801e-02,-6.276843082285939179e-02,7.863837983769575435e-02,5.218171558675301080e-02,7.027638458910100139e-02,1.495816523846920931e-01,1.023902068502181850e-01
8.963773685072534692e-02,1.355761897093370194e-01,-2.106645536539764052e-02,-3.103590984589787993e-02,-7.403848268194787585e-02,8.030009580907659927e-02,-9.920401171511838978e-02,1.470912355518535879e-02,-1.313667474653371359e-01,1.061582640702262159e-01
-9.165620951325208210e-02,-1.068231890547231555e-01,-1.535081778404502433e-02,-1.294044549789401533e-01,8.943954613711907475e-02,5.963124923981497072e-02,8.144640189074173198e-02,2.416116904017301045e-02,6.286445031384665927e-02,-1.074053215919045096e-01
-9.003831274507202720e-02,7.242509539478342306e-02,-6.399855378394227190e-02,-1.055816140249494633e-01,-1.193394814587614844e-01,1.140325838494180011e-01,-8.094113171915477689e-02,-1.592827153691598052e-01,4.078876564162289831e-02,3.197164319739696087e-02
1.332863049302189518e-01,1.856747636168314675e-01,-3.712589593900372104e-02,1.293331250089665707e-01,4.468954722290798681e-02,6.316773091657600092e-02,1.411424293079339698e-01,5.722650349894667365e-02,-1.157092042582825719e-01,2.273532459737443844e-03
-2.530208425660095128e-02,1.047365414426207897e-01,1.174298687402725722e-02,-1.893415792731991676e-01,-8.933247044040332208e-03,-7.654656968326242761e-02,-2.620564168160996119e-02,2.340716854584207196e-01,-1.037291895705376721e-01,3.995870120139902171e-02
4.366775546912696204e-02,5.996489579440686390e-02,-5.252173048442400349e-02,-9.581632565390381731e-03,4.295781558531883149e-02,1.621666182867095296e-01,-1.861174025162755721e-02,-2.696502169390257997e-01,-1.614275493117065322e-02,-1.062290196536094522e-01
2.126074617618689891e-02,-1.110585618030691252e-01,3.706189130773539231e-02,6.019106770305535092e-02,-2.685283388694307410e-02,1.977886490162071575e-02,4.892922644126541931e-02,-2.800707884560130895e-02,1.066632144345451422e-01,1.416742496602680090e-01
-1.974312201341384132e-02,-1.083645962267416468e-01,1.117258091108075946e-01,3.263858015066469637e-02,-1.183381177598166883e-01,1.074614491368083569e-01,-7.093209175102212216e-02,1.839096910108169516e-03,2.814603333308586530e-02,2.307142570806137299e-02
-2.219466581182467646e-01,-7.434013691986048056e-03,-4.366063737913254000e-02,-2.562725852275157812e-02,1.622385423190413067e-01,-1.081576623271099519e-01,-9.455407709269436634e-02,-3.659680120339219717e-02,-1.297733558191179193e-01,5.130220950294324400e-02
1.236865241279332638e-03,3.554008401967664182e-02,-5.430592539485826209e-02,-1.292038543418354557e-01,4.459659236909516156e-02,8.843510332505732929e-02,-7.920832994416393547e-02,3.154035090223394899e-02,1.430489078907731110e-02,-1.056270944374263082e-01
1.105953182593062273e-01,-3.008113305293758782e-02,8.580993156079417053e-03,-1.658717920930086187e-01,-8.884338006754510797e-02,1.457284364925317821e-01,1.247451746031866399e-01,-2.141383648011704888e-02,-1.185283999916664083e-01,-5.532835338985370860e-03
-8.214118456543251234e-02,-7.783615895031979759e-02,1.731318587278105406e-02,-7.166935845108163283e-02,-8.998661800887991502e-02,1.519075337404979589e-02,7.268084372291231006e-03,-1.871840671105093890e-01,-8.214643135880961289e-02,1.251145639959003186e-01
3.833418772494030791e-02,-1.572336087747839423e-02,-1.244316246738828326e-02,-4.108691574582042094e-02,-5.055019855676697038e-02,8.912562145991897999e-02,-6.903094760122283069e-02,1.352121451981056280e-02,3.507427094461029043e-02,-1.313403642164755747e-01
1.216892039259856589e-01,1.456724936416137761e-01,1.538798534079165864e-02,1.251526052384639709e-02,-5.232784095386518175e-02,4.697899110599814548e-02,-2.679295416903278507e-02,2.144385722136037398e-01,-1.217275299514847253e-02,-7.179288784305230386e-04
2.198159260031450624e-01,-1.874651964259978210e-02,2.059866336034970810e-02,-2.272825806287858547e-02,1.056676383828701465e-01,9.179158842532111895e-02,-2.577417263992125007e-01,-5.091171446674579854e-02,-1.091444039275427241e-01,3.777854849908211105e-02
-9.011486273132605918e-02,-1.527298269919571683e-01,-1.486477944801958551e-01,-1.522144508907316389e-02,8.644206926876626951e-02,2.081068869875622729e-02,2.767782219456289827e-03,1.983761830523519121e-01,-1.193056083974502850e-02,-3.737020017455851273e-02
2.826894244925216154e-02,9.665895166641633174e-02,1.114290272515508218e-01,-1.643308332890717344e-02,-8.056104252137622976e-03,-5.785235946004879670e-02,-5.738940870825525592e-02,2.217800854908954025e-02,-2.217161425286870088e-02,-1.198767878217166100e-01
-7.762169288406131629e-02,1.038336118035682321e-01,1.015378167153057759e-01,-3.847990253299931728e-03,-2.331704658657399176e-02,-2.006344492952596981e-01,-6.749423322221760613e-02,1.573642715848508691e-02,-2.248785163670722342e-01,1.377921507727558181e-03
-2.473416674348842201e-02,-1.803553964506245545e-03,-2.377409518805795319e-02,-2.594593418090637357e-02,-2.248330048184878083e-01,1.112272069406049363e-01,-8.091521962220253605e-02,7.138405732070833565e-02,-2.904232786894738183e-01,-1.609406592150767340e-02
7.512088998046261012e-02,6.845369036716585087e-02,-5.805009922792173094e-02,-1.405798116205499437e-01,-5.096295948904430717e-02,1.377480898636714579e-01,3.878567801668852955e-02,-3.590123474196118408e-02,8.869834365396205011e-02,-1.085032466078230257e-01
-1.544329473730102764e-01,-1.899628290372430139e-01,2.080563393682056950e-02,9.713218309459692446e-02,-3.057600624509289322e-02,4.932265174104560890e-02,1.165810255597521244e-01,-1.717444013333008779e-01,7.934468176980259690e-02,8.470174857946368915e-03
-5.703912397616986429e-03,1.124004135051469427e-01,-2.333859710788523667e-01,-1.028767145156894575e-01,9.846256165309152930e-02,-2.024223095237663583e-02,2.890463812696377199e-01,3.978538937672082554e-02,-1.746123559771429112e-03,8.892589130273860498e-02
6.440586018892079101e-02,1.060379072677555779e-03,5.827198616417520599e-02,1.047150797662780297e-01,6.965328955423514407e-03,9.258403556981256721e-02,2.253402113065345463e-02,-1.278466917310681350e-01,-1.804992547600099140e-01,-1.280069941449957054e-02
1.865727850467175861e-02,-6.890649516566706156e-02,8.876566874804535379e-02,2.828029275831397960e-02,5.049042243625040394e-02,-2.039484168743499817e-02,1.020285975437253967e-01,-2.044533837190820429e-03,5.613830198678398248e-02,3.937485539486998420e-02
1.985527027292682475e-02,-1.024570819204413258e-01,8.146221158255427530e-02,-4.351918600927931480e-02,1.257737026826802329e-01,6.546254450614827358e-02,-5.829293334491936207e-02,1.566913207363659910e-01,-2.038988453523277455e-01,1.512617479595154343e-03
8.643479140112139691e-02,2.156158610538674025e-01,9.260400272739378880e-02,-9.689570662098502540e-02,-2.799657505332694973e-02,7.295428708186628419e-02,5.004192085945392832e-02,-1.171586682210706831e-01,7.886563260142676057e-02,-4.997786669510589225e-02
-1.113836877737642422e-01,1.894467932307515937e-02,6.833181624167176949e-02,7.286025015995624410e-02,9.675256457882153160e-02,1.304993139428961835e-01,1.542811587593225300e-02,-4.136849778120053368e-03,-3.130353420059514558e-02,-1.136179010729131689e-01
4.334233252512147833e-02,2.091181591681845475e-02,3.754047345883294168e-02,-1.527693672784921075e-01,-9.978313942632756339e-02,3.051256186877365773e-02,1.732066727218852797e-01,-2.831921340338048459e-02,-1.219136345700369030e-02,-8.945764306295554691e-02
7.971016535703878692e-02,-1.099087669306905157e-01,8.444400150116943005e-02,1.535772015535221691e-01,-1.542555806182654976e-01,-1.997848015116127640e-01,7.394316526876125450e-02,8.042305868422318371e-02,-5.750672033412960321e-02,8.104091016191063146e-02
4.246067318013581338e-02,6.873793968815841704e-02,2.102700820948147364e-02,4.718449442282194456e-02,1.278294134201104493e-01,-1.537892397168258984e-01,9.009015839359688083e-02,-1.144685823438482269e-01,-8.674988648334391872e-02,-1.640506747545998276e-02
6.728261146982648933e-02,-1.894154427049775102e-01,-7.816461167613880656e-02,4.733374108445256856e-02,-5.235103351855582843e-02,-1.360189607532642508e-01,-1.077515522802886538e-01,-9.129795745714228139e-02,-4.897015277546144102e-02,-1.256168015345413280e-01
1.204578712260374190e-01,1.354365664046729145e-01,-4.055259188567317263e-02,-8.564911561924627714e-02,-5.587916627653791157e-02,4.193040471447945922e-02,1.356458306989697937e-01,1.055035691191895039e-02,2.315125112644896843e-01,2.810486005982056404e-02
9.505085159850355098e-03,4.213683696456451723e-03,7.145262588913786628e-02,4.975730257341987040e-02,-4.354893888649556677e-02,-1.175051109786641734e-01,1.260733988067872791e-01,-9.492612391955310147e-02,-5.342237389400503189e-02,-1.512554204880595388e-01
-2.230496622082081548e-01,-2.656079491573462570e-02,-5.258777768530316366e-02,1.017968858556321798e-01,1.234042764612975074e-01,1.715883748319554924e-01,-7.203940960572528807e-02,-6.342914586281094003e-02,1.561370976135549871e-01,9.204883294278358441e-02
1.459903439633236377e-01,7.456873457026623464e-02,-6.579783959475438843e-04,-9.039359240759502201e-02,2.424877261001888440e-02,-3.761041167546615160e-02,7.786735087225409024e-02,1.351600366719158675e-01,1.441263150655994474e-01,1.967491640544944895e-02
2.118305948220052803e-01,2.243875038828582746e-02,-1.429279266314083079e-02,7.552574157554435563e-02,-1.291234346525895194e-01,5.854914079775661723e-02,-6.052865388426566240e-03,-6.082043378107900022e-02,7.005831557325853387e-02,-1.428015774374191416e-01
1.448193080322285886e-01,6.023480255807818484e-02,1.333226560599531929e-02,-5.346583292647485997e-02,-8.876599745228398730e-02,-8.362014453452684334e-03,-9.366071135041592610e-03,1.426492374550570874e-01,1.060533695965366896e-01,7.974548517633232858e-02
-5.959554057393943310e-02,1.432426326508620951e-01,-1.055751373598334264e-01,5.041156742646413225e-02,-9.992695457583927743e-02,-1.335699600376485385e-01,3.554715648088262875e-02,6.348878139701107093e-02,-2.098971478175668537e-01,-1.135310981927759449e-01
-1.033797859782447648e-01,-8.208234030509761400e-03,-3.381967602611118395e-01,5.769894852575808974e-02,1.741147684554755770e-02,7.130242319159971198e-03,-1.287247166575602453e-01,1.010279507170464691e-01,1.144014718482148640e-01,5.891477877115230272e-02
1.496440782770461775e-01,4.550851793316182392e-02,-1.158109179412103312e-01,1.355215620118267184e-01,-1.275277482705384491e-01,-6.861088361459927176e-02,1.951105907518375579e-02,-2.209968239778360016e-02,7.590917340333822733e-03,-1.438302556157703208e-02
-8.194401322544198063e-02,-7.523944030420803841e-02,8.840037667342630356e-02,-1.948864028700264626e-03,1.487200771384853126e-01,1.096638004931805438e-01,-7.371996072077409597e-03,-2.452408530091281652e-02,1.349486922381090970e-01,-6.509660690735127875e-02
2.697644462990923808e-02,1.438446252119754409e-01,2.953175139937214144e-02,-7.312259821915127744e-02,1.469433684428448073e-01,-1.607700847094282182e-01,-1.140206332289058350e-01,6.442448969692449526e-03,6.411246044692818502e-02,3.268020643934558406e-02
3.026655042581855026e-02,-1.278411587670480187e-01,8.215949883291585876e-03,-4.310451868804171527e-02,1.012387296544307730e-01,-7.458621269990015068e-02,1.728881082371767075e-01,-7.147755965099697462e-02,-6.602650656043697330e-02,-8.320908571357016337e-02
-1.271774222188679915e-01,7.772315213509826959e-02,-7.260980796215618649e-02,3.562218058890382483e-02,6.453365428507845669e-02,-1.434301846911161249e-01,-4.146046265256456836e-02,5.060154213402325019e-02,8.442059040116768609e-02,8.419766990236299264e-02
-2.409488006441497243e-02,5.951568519521630019e-02,1.884044845772780627e-02,2.138090471770633938e-01,-5.325258405398364259e-02,-1.090740010216102729e-01,-1.615120794045242503e-01,-5.713778566613769011e-02,1.049945669173695806e-01,-5.814334359017785808e-02
2.017849318400614378e-01,3.718634419801902097e-02,-8.875505189509171056e-02,1.499350424302509921e-01,-9.850959353975267951e-02,9.854461804260244984e-02,-8.698468085209515310e-02,2.529178716983124936e-02,2.737320358327746672e-02,-5.353512507748234978e-02
2.694504124488520946e-01,-5.819904952947509147e-02,-7.162415751024596433e-02,-1.639940848928743145e-01,1.556167855828231306e-01,-9.124873547537315499e-02,-4.258107734125339550e-02,8.274691001642676264e-03,-7.047697849422056293e-02,-6.710159539356319591e-02
1.092620358454508694e-01,-2.357068477029002421e-02,-1.007905132459330777e-01,8.950588492517620731e-02,-7.904708248866396114e-02,1.581908465701701572e-01,5.938746422736346231e-02,-1.298987577113035023e-02,6.587463906654694029e-03,8.688255843291771419e-02
6.014404963511395252e-02,9.358220952621032485e-02,6.392306797427974030e-02,1.631750166005223324e-01,-2.276946096561430211e-02,1.051222935667353413e-02,1.670437602287114243e-01,1.152205661359478328e-01,-4.492095004476778786e-02,7.008958794895718547e-02
